gender,ethnicity,score,fcollege,mcollege,home,urban,unemp,wage,distance,tuition,education,income,region
male,other,52.31999969482422,no,no,yes,no,5.199999809265137,9.960000038146973,2.0,1.4041600227355957,13,high,other
female,other,43.099998474121094,no,no,yes,yes,12.100000381469728,9.960000038146973,0.5,1.4041600227355957,14,high,other
female,other,62.56999969482422,no,no,yes,yes,12.100000381469728,9.960000038146973,0.5,1.4041600227355957,15,low,other
female,other,63.16999816894531,no,no,no,yes,12.100000381469728,9.960000038146973,0.5,,16,low,other
male,other,66.30999755859375,no,no,yes,yes,12.100000381469728,9.960000038146973,0.5,1.4041600227355957,12,low,other
female,other,50.83000183105469,no,no,yes,yes,12.100000381469728,9.960000038146973,0.5,1.4041600227355957,12,low,other
female,other,55.13999938964844,no,no,yes,yes,12.100000381469728,9.960000038146973,0.5,1.4041600227355957,16,high,other
female,afam,35.70000076293945,no,no,no,yes,12.100000381469728,9.960000038146973,0.5,1.4041600227355957,12,low,
male,other,54.34000015258789,no,no,yes,yes,12.100000381469728,9.960000038146973,0.5,1.4041600227355957,14,high,other
female,other,53.22999954223633,yes,yes,yes,yes,12.100000381469728,9.960000038146973,0.5,1.4041600227355957,18,high,other
female,other,42.97999954223633,no,no,yes,yes,12.100000381469728,9.960000038146973,0.5,,13,high,other
female,other,61.86000061035156,no,no,yes,no,6.599999904632568,9.960000038146973,0.800000011920929,1.4041600227355957,16,low,other
male,other,59.290000915527344,no,no,yes,no,6.599999904632568,9.960000038146973,0.800000011920929,1.4041600227355957,12,low,other
male,other,54.849998474121094,yes,no,yes,no,6.599999904632568,9.960000038146973,0.800000011920929,1.4041600227355957,13,high,other
male,other,44.029998779296875,yes,yes,yes,no,6.599999904632568,9.960000038146973,,1.4041600227355957,12,high,other
female,afam,42.31999969482422,no,no,no,no,6.599999904632568,9.960000038146973,0.800000011920929,1.4041600227355957,12,low,other
female,other,37.0,no,no,no,no,6.599999904632568,9.960000038146973,0.800000011920929,1.4041600227355957,12,low,other
male,other,48.0,yes,no,yes,no,11.0,,0.699999988079071,1.4041600227355957,17,low,
male,hispanic,44.959999084472656,no,no,yes,no,11.0,9.960000038146973,0.699999988079071,1.4041600227355957,12,low,other
male,other,55.7400016784668,no,no,yes,no,11.0,9.960000038146973,0.699999988079071,1.4041600227355957,17,high,other
male,other,43.65999984741211,no,no,yes,no,11.0,9.960000038146973,0.699999988079071,1.4041600227355957,14,low,other
male,other,38.849998474121094,yes,no,yes,no,11.0,9.960000038146973,0.699999988079071,1.4041600227355957,13,low,other
male,afam,65.51000213623047,yes,no,yes,no,11.0,9.960000038146973,0.699999988079071,1.4041600227355957,16,low,
male,other,54.959999084472656,yes,no,yes,no,6.900000095367432,9.960000038146973,2.200000047683716,1.4041600227355957,17,high,other
female,other,62.310001373291016,yes,no,yes,no,6.900000095367432,9.960000038146973,2.200000047683716,1.4041600227355957,16,low,other
female,hispanic,47.470001220703125,yes,no,yes,no,6.900000095367432,9.960000038146973,,,12,high,other
female,other,35.560001373291016,no,no,no,no,6.900000095367432,9.960000038146973,2.200000047683716,1.4041600227355957,12,low,other
male,other,64.93000030517578,yes,yes,yes,no,6.900000095367432,9.960000038146973,2.200000047683716,1.4041600227355957,17,high,other
female,other,69.31999969482422,no,no,yes,no,6.900000095367432,9.960000038146973,2.200000047683716,1.4041600227355957,16,low,other
male,other,50.88999938964844,no,no,yes,no,6.900000095367432,9.960000038146973,2.200000047683716,1.4041600227355957,12,high,other
female,other,57.15999984741211,no,no,yes,no,6.900000095367432,9.960000038146973,2.200000047683716,1.4041600227355957,14,low,other
male,other,55.040000915527344,no,no,yes,no,9.0,9.960000038146973,1.2000000476837158,1.4041600227355957,12,low,other
female,other,,no,no,yes,no,9.0,9.960000038146973,1.2000000476837158,1.4041600227355957,12,low,other
female,other,65.0199966430664,no,no,yes,no,9.0,9.960000038146973,1.2000000476837158,1.4041600227355957,12,low,other
male,other,49.029998779296875,no,no,yes,no,9.0,9.960000038146973,1.2000000476837158,1.4041600227355957,12,low,other
male,other,,no,no,yes,no,9.0,,1.2000000476837158,1.4041600227355957,12,low,other
male,afam,41.720001220703125,no,no,yes,yes,7.699999809265137,9.960000038146973,0.2000000029802322,1.4041600227355957,14,low,other
male,other,56.58000183105469,no,no,yes,yes,7.699999809265137,9.960000038146973,0.2000000029802322,1.4041600227355957,12,high,other
male,afam,58.650001525878906,no,no,yes,yes,7.699999809265137,9.960000038146973,0.2000000029802322,1.4041600227355957,13,low,other
male,afam,38.119998931884766,no,no,yes,yes,7.699999809265137,9.960000038146973,0.2000000029802322,1.4041600227355957,12,low,other
male,afam,46.41999816894531,no,no,no,yes,7.699999809265137,9.960000038146973,0.2000000029802322,1.4041600227355957,14,low,other
male,afam,,no,yes,yes,yes,7.699999809265137,9.960000038146973,0.2000000029802322,1.4041600227355957,14,high,other
female,other,49.189998626708984,no,no,no,yes,7.699999809265137,9.960000038146973,0.2000000029802322,1.4041600227355957,15,low,other
female,afam,38.56999969482422,no,no,no,yes,7.699999809265137,9.960000038146973,0.2000000029802322,1.4041600227355957,12,high,other
female,other,57.43000030517578,no,no,yes,no,11.899999618530272,9.960000038146973,0.3000000119209289,1.4041600227355957,12,low,other
male,other,61.290000915527344,yes,yes,yes,no,11.899999618530272,9.960000038146973,0.3000000119209289,1.4041600227355957,15,high,other
male,other,65.79000091552734,no,no,no,no,11.899999618530272,9.960000038146973,0.3000000119209289,1.4041600227355957,14,low,other
female,afam,59.470001220703125,no,no,yes,no,11.899999618530272,9.960000038146973,0.3000000119209289,1.4041600227355957,15,low,other
male,other,42.63999938964844,no,no,yes,no,11.899999618530272,9.960000038146973,,1.4041600227355957,12,low,other
male,other,41.47999954223633,no,no,yes,no,8.199999809265137,,1.2000000476837158,1.4041600227355957,12,low,other
male,afam,40.97999954223633,no,no,yes,no,8.199999809265137,9.960000038146973,1.2000000476837158,1.4041600227355957,12,high,other
female,other,36.939998626708984,no,no,yes,no,8.199999809265137,9.960000038146973,1.2000000476837158,1.4041600227355957,12,high,other
male,other,57.79999923706055,no,no,yes,no,8.199999809265137,9.960000038146973,1.2000000476837158,1.4041600227355957,12,low,other
female,other,56.189998626708984,no,no,yes,no,8.199999809265137,9.960000038146973,1.2000000476837158,1.4041600227355957,14,low,other
male,other,60.5099983215332,no,no,yes,no,8.199999809265137,9.960000038146973,1.2000000476837158,1.4041600227355957,15,low,other
female,hispanic,34.15999984741211,no,no,yes,yes,7.699999809265137,,0.2000000029802322,1.4041600227355957,12,low,other
female,hispanic,43.369998931884766,no,no,yes,yes,7.699999809265137,9.960000038146973,0.2000000029802322,1.4041600227355957,13,low,other
male,other,40.150001525878906,no,no,yes,no,6.599999904632568,9.960000038146973,1.5,1.4041600227355957,12,high,other
male,other,35.72999954223633,yes,yes,yes,no,6.599999904632568,9.960000038146973,1.5,1.4041600227355957,12,low,other
male,other,38.72999954223633,no,no,yes,no,9.399999618530272,9.960000038146973,2.0,1.4041600227355957,12,low,other
male,other,,no,no,yes,no,9.399999618530272,9.960000038146973,2.0,1.4041600227355957,12,low,
female,other,37.40999984741211,no,no,yes,no,9.399999618530272,9.960000038146973,2.0,1.4041600227355957,12,low,other
male,other,64.47000122070312,no,no,yes,no,9.399999618530272,9.960000038146973,2.0,1.4041600227355957,13,low,other
male,other,62.25,no,no,yes,no,9.399999618530272,9.960000038146973,2.0,1.4041600227355957,14,low,other
male,other,48.77000045776367,no,no,yes,no,9.399999618530272,9.960000038146973,2.0,1.4041600227355957,12,low,other
female,other,51.900001525878906,no,no,yes,no,9.5,9.960000038146973,0.3000000119209289,1.4041600227355957,12,low,other
male,other,64.70999908447266,yes,yes,yes,no,9.5,9.960000038146973,0.3000000119209289,1.4041600227355957,15,low,other
female,other,46.45000076293945,yes,yes,no,no,9.5,9.960000038146973,0.3000000119209289,1.4041600227355957,14,high,other
male,other,57.18000030517578,no,no,yes,no,9.5,9.960000038146973,0.3000000119209289,1.4041600227355957,12,low,
male,other,43.709999084472656,no,no,no,no,9.5,9.960000038146973,0.3000000119209289,1.4041600227355957,12,low,other
male,other,58.2400016784668,no,no,yes,no,9.5,9.960000038146973,0.3000000119209289,1.4041600227355957,12,low,other
male,other,45.619998931884766,no,no,yes,no,9.5,9.960000038146973,0.3000000119209289,1.4041600227355957,12,high,other
female,other,61.150001525878906,no,no,yes,no,6.599999904632568,9.960000038146973,0.4000000059604645,1.4041600227355957,13,high,other
male,other,46.58000183105469,no,no,yes,no,6.599999904632568,9.960000038146973,0.4000000059604645,1.4041600227355957,12,low,other
female,other,50.41999816894531,no,no,no,no,6.599999904632568,9.960000038146973,0.4000000059604645,1.4041600227355957,12,low,other
female,other,36.09000015258789,no,no,yes,no,6.599999904632568,9.960000038146973,0.4000000059604645,1.4041600227355957,12,low,other
male,other,43.279998779296875,no,no,yes,no,6.599999904632568,9.960000038146973,0.4000000059604645,1.4041600227355957,12,low,other
male,other,35.099998474121094,no,no,yes,no,7.5,9.960000038146973,0.2000000029802322,1.4041600227355957,12,low,other
female,other,43.58000183105469,no,yes,yes,no,7.5,9.960000038146973,0.2000000029802322,1.4041600227355957,14,low,other
female,other,64.16999816894531,yes,no,yes,no,7.5,9.960000038146973,0.2000000029802322,1.4041600227355957,15,high,other
male,afam,41.13999938964844,no,no,yes,no,7.5,9.960000038146973,0.2000000029802322,1.4041600227355957,12,low,other
female,other,41.11000061035156,yes,no,yes,no,7.5,9.960000038146973,0.2000000029802322,1.4041600227355957,12,low,other
female,other,53.25,no,no,yes,no,7.5,9.960000038146973,0.2000000029802322,,12,low,other
female,other,49.279998779296875,no,no,yes,no,7.5,9.960000038146973,0.2000000029802322,1.4041600227355957,13,low,other
male,afam,38.959999084472656,no,no,no,no,7.5,9.960000038146973,0.2000000029802322,1.4041600227355957,12,low,other
male,other,62.65999984741211,no,no,yes,no,7.5,9.960000038146973,,1.4041600227355957,16,low,other
female,other,60.16999816894531,no,no,yes,no,7.5,9.960000038146973,0.2000000029802322,1.4041600227355957,15,low,other
male,other,40.970001220703125,no,no,no,no,7.5,9.960000038146973,0.2000000029802322,1.4041600227355957,12,low,other
male,other,48.08000183105469,no,no,yes,no,8.699999809265137,9.960000038146973,2.0,1.4041600227355957,12,low,other
female,other,52.61000061035156,no,no,yes,no,8.699999809265137,9.960000038146973,2.0,,16,high,other
female,other,56.400001525878906,no,no,no,no,8.699999809265137,9.960000038146973,2.0,1.4041600227355957,12,low,
female,other,58.029998779296875,no,no,yes,no,8.699999809265137,9.960000038146973,2.0,1.4041600227355957,18,low,
female,other,51.099998474121094,yes,no,yes,no,8.699999809265137,9.960000038146973,2.0,1.4041600227355957,13,low,other
male,other,65.79000091552734,no,no,yes,no,8.699999809265137,9.960000038146973,2.0,1.4041600227355957,12,low,other
female,other,34.400001525878906,no,no,yes,no,8.699999809265137,9.960000038146973,2.0,1.4041600227355957,13,high,other
male,other,61.220001220703125,no,no,yes,no,8.699999809265137,9.960000038146973,2.0,1.4041600227355957,17,low,other
female,other,54.310001373291016,no,no,yes,no,8.699999809265137,9.960000038146973,2.0,1.4041600227355957,16,low,other
male,other,61.810001373291016,no,no,yes,no,8.699999809265137,9.960000038146973,2.0,1.4041600227355957,16,low,other
male,other,64.87000274658203,yes,no,yes,no,8.699999809265137,9.960000038146973,2.0,1.4041600227355957,17,high,other
female,other,45.849998474121094,no,no,yes,no,6.599999904632568,9.960000038146973,0.5,1.4041600227355957,12,high,other
male,afam,50.34000015258789,yes,no,yes,no,6.599999904632568,9.960000038146973,0.5,1.4041600227355957,16,high,other
male,afam,38.220001220703125,no,no,yes,no,6.599999904632568,9.960000038146973,0.5,1.4041600227355957,13,low,other
female,other,54.939998626708984,no,no,yes,no,6.599999904632568,9.960000038146973,0.5,1.4041600227355957,12,low,other
male,other,42.130001068115234,no,no,no,no,10.199999809265137,,3.0,1.4041600227355957,12,low,other
male,other,61.689998626708984,no,no,no,no,10.199999809265137,9.960000038146973,3.0,,16,low,other
female,other,64.52999877929688,no,no,yes,no,10.199999809265137,9.960000038146973,3.0,1.4041600227355957,12,low,other
male,other,47.310001373291016,no,no,yes,no,10.199999809265137,9.960000038146973,3.0,1.4041600227355957,12,low,other
male,other,40.22999954223633,no,no,yes,no,10.199999809265137,9.960000038146973,3.0,1.4041600227355957,16,low,other
female,other,58.91999816894531,no,no,yes,no,10.199999809265137,9.960000038146973,3.0,1.4041600227355957,12,low,other
female,other,52.939998626708984,yes,no,yes,no,6.599999904632568,9.960000038146973,,1.4041600227355957,12,low,other
male,other,52.59000015258789,no,no,yes,no,6.599999904632568,9.960000038146973,1.5,1.4041600227355957,12,high,other
female,other,48.86000061035156,no,no,yes,no,6.599999904632568,9.960000038146973,1.5,1.4041600227355957,15,high,other
male,other,66.66999816894531,no,no,yes,no,6.599999904632568,9.960000038146973,1.5,1.4041600227355957,14,high,other
female,other,45.970001220703125,no,no,yes,no,13.399999618530272,9.960000038146973,7.5,1.4041600227355957,12,high,other
female,other,59.0099983215332,no,no,yes,no,13.399999618530272,9.960000038146973,7.5,1.4041600227355957,13,low,other
female,other,,no,no,yes,no,13.399999618530272,9.960000038146973,7.5,1.4041600227355957,12,low,other
male,other,58.77000045776367,no,no,yes,no,8.899999618530273,9.960000038146973,4.0,1.4041600227355957,15,low,other
female,other,48.54999923706055,no,no,yes,no,8.899999618530273,9.960000038146973,4.0,1.4041600227355957,12,high,other
female,other,40.0099983215332,no,no,yes,no,8.899999618530273,9.960000038146973,4.0,,12,low,other
female,other,59.150001525878906,no,no,yes,no,8.899999618530273,9.960000038146973,4.0,1.4041600227355957,12,low,other
male,other,41.540000915527344,no,no,yes,no,8.899999618530273,9.960000038146973,4.0,1.4041600227355957,12,low,other
male,other,54.369998931884766,no,no,yes,no,8.899999618530273,9.960000038146973,3.799999952316284,1.4041600227355957,16,low,other
female,other,60.900001525878906,no,no,yes,no,8.899999618530273,9.960000038146973,3.799999952316284,1.4041600227355957,12,low,other
female,other,35.72999954223633,no,no,yes,no,8.899999618530273,,3.799999952316284,1.4041600227355957,12,low,other
male,other,43.45000076293945,yes,yes,yes,no,8.899999618530273,9.960000038146973,3.799999952316284,1.4041600227355957,15,high,other
male,other,65.41000366210938,yes,yes,yes,no,8.899999618530273,9.960000038146973,3.799999952316284,1.4041600227355957,16,low,other
male,other,51.560001373291016,no,no,yes,no,8.899999618530273,9.960000038146973,3.799999952316284,1.4041600227355957,15,high,other
male,other,56.2400016784668,no,no,yes,no,8.899999618530273,9.960000038146973,3.799999952316284,1.4041600227355957,15,low,other
female,other,60.619998931884766,no,yes,yes,no,5.900000095367432,9.960000038146973,1.0,1.4041600227355957,13,high,other
female,afam,57.900001525878906,no,no,yes,no,5.900000095367432,9.960000038146973,1.0,1.4041600227355957,12,high,
male,afam,50.529998779296875,no,no,yes,no,5.900000095367432,9.960000038146973,1.0,1.4041600227355957,13,high,other
female,other,54.63999938964844,no,no,yes,no,5.900000095367432,9.960000038146973,1.0,1.4041600227355957,16,low,other
female,afam,52.79999923706055,no,no,yes,no,5.900000095367432,9.960000038146973,1.0,1.4041600227355957,14,high,other
female,afam,44.7400016784668,yes,yes,yes,no,5.900000095367432,9.960000038146973,1.0,1.4041600227355957,17,high,other
female,other,60.0,no,no,yes,no,5.900000095367432,9.960000038146973,1.0,1.4041600227355957,17,low,other
female,other,36.790000915527344,no,no,yes,no,7.099999904632568,9.960000038146973,1.5,1.4041600227355957,12,low,other
male,other,41.59000015258789,no,no,yes,no,7.099999904632568,9.960000038146973,1.5,1.4041600227355957,12,low,other
male,other,46.529998779296875,no,no,yes,no,7.099999904632568,9.960000038146973,1.5,1.4041600227355957,12,low,other
male,other,44.150001525878906,no,no,yes,no,7.099999904632568,9.960000038146973,1.5,1.4041600227355957,12,low,other
female,other,38.790000915527344,no,no,yes,no,7.099999904632568,9.960000038146973,1.5,1.4041600227355957,12,high,other
female,other,58.95000076293945,no,no,yes,no,7.099999904632568,9.960000038146973,,1.4041600227355957,12,low,other
female,other,64.33000183105469,no,no,yes,no,7.099999904632568,9.960000038146973,1.5,1.4041600227355957,15,low,other
female,other,65.33999633789062,no,no,yes,no,11.899999618530272,9.960000038146973,2.5,1.4041600227355957,15,low,other
male,other,48.959999084472656,yes,yes,yes,no,11.899999618530272,,2.5,1.4041600227355957,13,high,other
female,other,59.630001068115234,no,no,yes,no,11.899999618530272,9.960000038146973,2.5,1.4041600227355957,12,low,other
female,other,40.4900016784668,no,no,yes,no,11.899999618530272,9.960000038146973,2.5,1.4041600227355957,12,low,other
female,other,57.97999954223633,no,no,yes,no,11.899999618530272,9.960000038146973,2.5,1.4041600227355957,12,high,other
female,other,44.11000061035156,no,no,yes,no,11.899999618530272,9.960000038146973,2.5,1.4041600227355957,12,low,other
female,other,47.439998626708984,no,no,no,no,11.899999618530272,9.960000038146973,2.5,1.4041600227355957,12,low,other
male,afam,54.939998626708984,no,no,yes,no,11.899999618530272,9.960000038146973,2.5,1.4041600227355957,12,low,other
male,afam,,no,no,yes,yes,7.699999809265137,9.960000038146973,0.1000000014901161,1.4041600227355957,12,low,other
female,afam,36.189998626708984,no,no,no,yes,7.699999809265137,9.960000038146973,0.1000000014901161,1.4041600227355957,12,low,other
male,afam,55.849998474121094,no,no,no,yes,7.699999809265137,9.960000038146973,0.1000000014901161,1.4041600227355957,13,low,other
female,afam,43.15999984741211,no,no,yes,yes,7.699999809265137,9.960000038146973,0.1000000014901161,1.4041600227355957,12,low,other
female,afam,34.20000076293945,no,yes,yes,yes,7.699999809265137,9.960000038146973,0.1000000014901161,1.4041600227355957,12,low,other
female,other,39.150001525878906,yes,yes,no,no,6.599999904632568,9.960000038146973,1.0,1.4041600227355957,12,low,other
female,other,47.439998626708984,no,no,yes,no,6.599999904632568,9.960000038146973,1.0,1.4041600227355957,15,high,other
female,other,56.52000045776367,yes,yes,yes,no,6.599999904632568,9.960000038146973,1.0,1.4041600227355957,15,high,other
male,afam,45.939998626708984,no,no,yes,yes,7.699999809265137,9.960000038146973,0.5,,14,low,other
female,other,55.47999954223633,no,no,yes,yes,7.699999809265137,9.960000038146973,0.5,1.4041600227355957,17,low,other
female,afam,41.68000030517578,yes,no,yes,yes,7.699999809265137,9.960000038146973,0.5,1.4041600227355957,17,high,other
male,afam,49.5099983215332,no,no,yes,yes,7.699999809265137,9.960000038146973,0.5,1.4041600227355957,12,low,other
female,other,57.56999969482422,no,no,yes,yes,7.699999809265137,9.960000038146973,0.5,1.4041600227355957,12,low,other
female,hispanic,59.54999923706055,no,no,yes,yes,7.699999809265137,9.960000038146973,0.5,1.4041600227355957,17,low,other
female,afam,49.470001220703125,no,no,yes,yes,7.699999809265137,9.960000038146973,0.5,1.4041600227355957,12,high,other
male,other,60.2400016784668,no,no,yes,yes,7.699999809265137,9.960000038146973,0.5,1.4041600227355957,16,low,other
male,other,62.630001068115234,no,no,yes,yes,6.599999904632568,9.960000038146973,0.3000000119209289,1.4041600227355957,15,low,other
female,other,51.630001068115234,yes,no,yes,yes,6.599999904632568,9.960000038146973,0.3000000119209289,1.4041600227355957,15,low,other
female,afam,36.02000045776367,no,no,no,yes,6.599999904632568,9.960000038146973,0.3000000119209289,1.4041600227355957,13,low,other
male,other,67.5199966430664,no,no,yes,no,11.300000190734863,9.960000038146973,5.0,1.4041600227355957,15,low,other
male,other,54.119998931884766,no,no,yes,no,11.300000190734863,9.960000038146973,5.0,1.4041600227355957,12,low,other
male,other,55.529998779296875,no,no,yes,no,11.300000190734863,9.960000038146973,5.0,1.4041600227355957,16,low,other
female,other,54.91999816894531,no,yes,yes,no,11.300000190734863,9.960000038146973,5.0,1.4041600227355957,15,high,other
female,other,48.540000915527344,no,no,yes,no,11.300000190734863,9.960000038146973,5.0,1.4041600227355957,12,low,other
female,other,58.34000015258789,no,no,yes,no,11.300000190734863,9.960000038146973,5.0,1.4041600227355957,17,low,other
female,other,49.88999938964844,no,no,yes,no,11.300000190734863,9.960000038146973,5.0,1.4041600227355957,12,low,other
female,other,48.83000183105469,no,no,yes,no,11.300000190734863,9.960000038146973,5.0,1.4041600227355957,12,low,other
male,other,42.650001525878906,no,no,no,no,8.100000381469727,9.960000038146973,0.1000000014901161,1.4041600227355957,12,low,other
female,other,60.4900016784668,no,no,no,no,8.100000381469727,9.960000038146973,0.1000000014901161,1.4041600227355957,14,low,other
male,other,46.65999984741211,no,no,yes,no,8.100000381469727,9.960000038146973,0.1000000014901161,1.4041600227355957,12,low,other
male,other,55.470001220703125,no,no,yes,no,8.100000381469727,9.960000038146973,0.1000000014901161,1.4041600227355957,13,high,other
male,hispanic,38.43000030517578,yes,yes,yes,no,8.100000381469727,9.960000038146973,0.1000000014901161,1.4041600227355957,12,high,other
female,other,62.869998931884766,no,no,yes,no,8.100000381469727,9.960000038146973,0.1000000014901161,1.4041600227355957,15,low,other
female,other,40.77000045776367,no,no,yes,no,8.100000381469727,9.960000038146973,0.1000000014901161,1.4041600227355957,12,low,other
female,other,64.66999816894531,no,no,yes,no,8.100000381469727,9.960000038146973,0.1000000014901161,1.4041600227355957,15,low,other
female,other,51.560001373291016,no,no,no,no,3.4000000953674316,7.539999961853027,7.0,0.8187100291252136,17,high,other
female,other,61.7599983215332,yes,no,yes,no,3.4000000953674316,7.539999961853027,7.0,0.8187100291252136,16,high,other
male,afam,47.38999938964844,no,yes,yes,no,3.4000000953674316,,7.0,0.8187100291252136,15,low,other
female,other,49.59000015258789,no,no,yes,no,3.4000000953674316,7.539999961853027,7.0,0.8187100291252136,12,high,other
male,afam,43.79999923706055,no,no,yes,no,5.5,,0.1000000014901161,0.8187100291252136,12,low,other
female,afam,41.810001373291016,no,no,yes,no,5.5,7.539999961853027,0.1000000014901161,0.8187100291252136,15,low,other
male,other,,no,no,no,no,5.5,7.539999961853027,0.1000000014901161,0.8187100291252136,13,low,other
female,afam,43.0,no,no,no,no,5.5,7.539999961853027,0.1000000014901161,0.8187100291252136,12,low,
female,other,45.849998474121094,no,no,yes,no,5.599999904632568,7.539999961853027,0.6000000238418579,0.8187100291252136,12,low,other
male,other,47.09000015258789,no,no,yes,no,5.599999904632568,,0.6000000238418579,0.8187100291252136,13,high,
male,other,50.68000030517578,no,no,yes,no,5.599999904632568,7.539999961853027,0.6000000238418579,0.8187100291252136,12,low,other
female,other,61.22999954223633,no,no,yes,no,5.599999904632568,7.539999961853027,0.6000000238418579,0.8187100291252136,12,low,other
female,other,43.869998931884766,no,no,yes,no,5.599999904632568,7.539999961853027,0.6000000238418579,0.8187100291252136,12,high,other
male,hispanic,54.400001525878906,no,no,yes,yes,5.0,7.539999961853027,0.2000000029802322,0.8187100291252136,12,low,other
female,other,,no,no,yes,yes,5.0,7.539999961853027,0.2000000029802322,0.8187100291252136,12,low,other
female,other,36.15999984741211,no,no,yes,yes,5.0,7.539999961853027,0.2000000029802322,0.8187100291252136,12,low,other
male,other,59.63999938964844,no,no,yes,no,5.5,7.349999904632568,1.7999999523162842,0.7517299652099609,13,low,other
female,other,37.97999954223633,no,no,yes,no,5.5,7.349999904632568,1.7999999523162842,0.7517299652099609,12,low,other
male,other,34.63999938964844,no,no,yes,no,5.5,7.349999904632568,1.7999999523162842,0.7517299652099609,12,low,other
female,other,62.22999954223633,no,no,yes,no,5.5,7.349999904632568,1.7999999523162842,0.7517299652099609,12,low,other
male,other,52.59000015258789,no,no,no,no,5.5,,1.7999999523162842,0.7517299652099609,12,low,other
male,afam,34.529998779296875,no,no,yes,no,5.5,7.349999904632568,1.7999999523162842,0.7517299652099609,12,low,other
male,other,42.43000030517578,yes,no,no,no,4.199999809265137,,0.1000000014901161,1.0935300588607788,15,high,other
female,afam,61.77000045776367,no,no,no,no,4.199999809265137,9.68000030517578,0.1000000014901161,1.0935300588607788,12,low,other
female,other,48.459999084472656,no,no,yes,no,4.199999809265137,9.68000030517578,0.1000000014901161,1.0935300588607788,14,low,other
female,other,,yes,yes,yes,no,4.199999809265137,9.68000030517578,0.1000000014901161,1.0935300588607788,14,low,other
male,afam,43.15999984741211,no,no,no,no,4.199999809265137,9.68000030517578,0.1000000014901161,1.0935300588607788,13,low,other
male,other,47.33000183105469,no,no,yes,no,4.199999809265137,9.68000030517578,0.1000000014901161,1.0935300588607788,12,low,other
female,hispanic,47.54999923706055,yes,no,yes,no,4.199999809265137,9.68000030517578,0.1000000014901161,1.0935300588607788,14,low,other
male,other,55.93000030517578,no,no,no,no,4.199999809265137,9.68000030517578,0.1000000014901161,1.0935300588607788,12,low,other
female,afam,39.31999969482422,no,no,yes,no,4.199999809265137,,0.1000000014901161,1.0935300588607788,14,high,other
male,other,59.47999954223633,yes,yes,yes,no,5.300000190734863,7.539999961853027,0.5,,12,high,other
male,other,43.540000915527344,no,no,yes,no,5.300000190734863,7.539999961853027,0.5,0.8187100291252136,15,low,other
female,other,54.33000183105469,yes,yes,yes,no,5.300000190734863,7.539999961853027,0.5,0.8187100291252136,14,low,other
female,other,51.25,no,no,yes,no,5.300000190734863,7.539999961853027,0.5,0.8187100291252136,14,low,other
male,other,37.90999984741211,no,no,yes,yes,5.0,7.539999961853027,0.4000000059604645,0.8187100291252136,12,low,other
male,other,46.77000045776367,no,yes,yes,yes,5.0,7.539999961853027,0.4000000059604645,0.8187100291252136,12,low,other
female,afam,38.56999969482422,no,yes,no,no,4.199999809265137,9.68000030517578,0.5,1.0935300588607788,12,high,other
male,other,,yes,no,yes,no,4.199999809265137,9.68000030517578,0.5,1.0935300588607788,15,high,other
female,hispanic,40.47999954223633,no,no,no,no,4.199999809265137,9.68000030517578,0.5,1.0935300588607788,14,low,other
female,afam,58.189998626708984,no,no,no,no,4.199999809265137,9.68000030517578,0.5,1.0935300588607788,14,low,other
female,other,52.97999954223633,yes,yes,yes,no,4.199999809265137,9.68000030517578,0.5,1.0935300588607788,15,low,other
male,afam,48.81999969482422,no,no,yes,no,4.199999809265137,9.68000030517578,0.5,1.0935300588607788,13,high,other
female,afam,52.560001373291016,no,no,yes,no,4.199999809265137,9.68000030517578,0.5,1.0935300588607788,16,high,other
male,afam,55.11000061035156,yes,no,yes,no,4.199999809265137,9.68000030517578,0.5,1.0935300588607788,15,high,other
female,afam,42.56999969482422,no,no,yes,no,4.199999809265137,9.68000030517578,0.5,1.0935300588607788,12,low,other
female,other,51.4900016784668,no,no,yes,no,5.300000190734863,7.539999961853027,0.5,0.8187100291252136,12,low,other
male,other,54.380001068115234,yes,no,yes,no,5.300000190734863,7.539999961853027,0.5,0.8187100291252136,12,low,other
male,other,43.70000076293945,no,no,yes,no,5.300000190734863,7.539999961853027,0.5,0.8187100291252136,13,low,other
male,other,63.95000076293945,no,no,no,no,5.300000190734863,9.68000030517578,1.2000000476837158,1.0935300588607788,16,low,other
female,other,53.34000015258789,yes,no,yes,no,5.300000190734863,9.68000030517578,1.2000000476837158,1.0935300588607788,15,high,other
male,other,51.36000061035156,no,no,yes,no,5.300000190734863,9.68000030517578,1.2000000476837158,1.0935300588607788,14,low,other
female,other,53.66999816894531,no,no,no,no,5.300000190734863,9.68000030517578,,1.0935300588607788,12,low,other
male,other,36.2599983215332,no,yes,yes,no,5.300000190734863,9.68000030517578,1.2000000476837158,1.0935300588607788,12,low,other
female,other,46.939998626708984,no,no,yes,no,5.300000190734863,9.68000030517578,1.2000000476837158,1.0935300588607788,15,low,other
male,other,48.61000061035156,no,no,no,no,5.300000190734863,9.68000030517578,1.2000000476837158,1.0935300588607788,12,low,other
male,afam,56.38999938964844,no,no,yes,no,5.300000190734863,9.68000030517578,1.2000000476837158,1.0935300588607788,14,low,other
female,other,49.810001373291016,no,no,yes,no,5.300000190734863,9.68000030517578,1.2000000476837158,1.0935300588607788,12,low,other
male,other,62.38999938964844,yes,yes,yes,no,3.0,9.68000030517578,1.5,1.0935300588607788,16,high,other
